,gender,VCF0113,VCF0146,VCF0311,VCF0361,VCF0380,VCF0740,VCF9031,VCF0204_dk,VCF0206,VCF0211,VCF0212,VCF0220_dk,VCF0223_dk,VCF0224_dk,VCF0231_dk,VCF0233_dk,VCF0413,VCF0425_dk,VCF0426_dk,VCF0428_dk,VCF0471_dk,VCF0906_dk,VCF0907_dk,VCF9056_dk,VCF9057_dk,VCF0801,VCF0723,VCF0806_dk,VCF0886_dk,VCF9048_dk,VCF0853_dk,VCF9015_dk,VCF9017_dk,VCF9040_dk,VCF9041_dk,VCF9042_dk,VCF0451_dk,VCF0838_dk,VCF0870_dk,VCF0871_dk,VCF0872_dk,VCF0881_dk,VCF0105a_oh0,VCF0105a_oh2,VCF0105a_oh4,VCF0107_oh3,VCF0116_oh3,VCF0147_oh4,VCF0713_oh1,VCF0713_oh2,VCF0713_oh3,VCF0713_oh4,VCF0714_oh1,VCF9030_oh5,VCF9132_oh0,VCF9132_oh3,VCF9133_oh3,VCF0206_int,VCF0413_int,VCF0604_int
783,0,1,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,40.0,70.0,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,60.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0,0.5
784,1,0,0.0,1.0,1.0,0.0,0.0,0.0,False,50.0,70.0,40.0,False,False,False,False,False,90.0,False,False,False,False,False,False,False,True,30.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1600.0,0.5
785,1,1,1.0,1.0,0.0,0.0,0.0,0.0,False,85.0,15.0,85.0,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,80.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1225.0,2500.0,0.5
786,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,85.0,30.0,85.0,False,False,False,False,False,0.0,False,False,False,False,True,False,False,False,75.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0,2500.0,0.5
787,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,40.0,15.0,60.0,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,70.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,2500.0,0.5
788,1,1,0.0,1.0,1.0,0.0,0.0,1.0,False,70.0,40.0,50.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,50.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,100.0,0.5
789,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,85.0,40.0,70.0,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,60.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,400.0,0.5
790,0,0,1.0,1.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5
791,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,70.0,85.0,False,False,False,False,False,0.0,False,False,False,False,False,True,False,True,55.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2500.0,0.5
792,1,0,0.0,1.0,1.0,1.0,0.0,1.0,False,85.0,85.0,60.0,False,False,False,False,False,80.0,False,False,False,False,False,False,False,False,35.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,900.0,0.5
793,1,0,1.0,1.0,0.0,1.0,0.0,1.0,False,70.0,70.0,40.0,False,False,False,False,False,75.0,False,False,False,False,True,False,False,True,30.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,625.0,0.5
794,1,1,1.0,1.0,0.0,1.0,1.0,0.0,False,85.0,60.0,85.0,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,60.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,900.0,0.5
795,1,1,1.0,1.0,1.0,1.0,0.0,1.0,False,60.0,70.0,40.0,False,False,False,False,False,60.0,False,False,False,False,True,True,False,False,30.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,0.5
796,1,0,1.0,1.0,1.0,0.0,1.0,0.0,False,95.0,85.0,15.0,False,False,False,False,False,85.0,False,False,False,False,False,True,False,False,10.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,1225.0,0.5
797,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,85.0,95.0,15.0,False,False,False,False,False,75.0,False,False,False,False,False,True,False,False,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,625.0,0.5
798,0,1,0.0,1.0,0.0,1.0,0.0,1.0,False,50.0,60.0,70.0,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,50.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,900.0,0.5
799,1,0,0.0,0.0,0.0,0.0,0.0,0.0,False,80.0,50.0,50.0,False,False,False,False,False,40.0,True,False,False,False,True,True,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900.0,100.0,0.5
800,0,0,1.0,0.0,,,0.0,0.0,False,60.0,15.0,95.0,False,False,True,False,False,15.0,False,False,False,False,True,True,True,False,90.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,1225.0,
801,0,0,0.0,1.0,0.0,0.0,0.0,0.0,False,,85.0,15.0,False,False,False,False,False,55.0,False,False,False,False,False,False,False,True,10.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,25.0,0.5
802,1,0,1.0,1.0,0.0,0.0,0.0,1.0,False,85.0,50.0,50.0,False,False,False,False,False,0.0,False,False,False,False,True,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,2500.0,0.5
803,0,1,0.0,1.0,0.0,0.0,0.0,0.0,False,85.0,50.0,50.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,45.0,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1225.0,0.0,0.5
804,1,1,1.0,1.0,0.0,0.0,0.0,0.0,False,40.0,60.0,70.0,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,50.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,900.0,0.5
805,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,85.0,30.0,70.0,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,65.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,900.0,0.5
806,0,1,1.0,1.0,0.0,1.0,0.0,1.0,False,50.0,30.0,50.0,False,False,False,False,False,15.0,False,False,False,False,False,False,False,False,55.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.5
807,0,0,1.0,1.0,1.0,1.0,0.0,0.0,False,85.0,70.0,60.0,False,False,False,False,False,85.0,False,False,False,False,True,False,False,True,40.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,1225.0,0.5
808,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,80.0,50.0,50.0,False,False,False,False,False,25.0,False,False,False,False,False,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900.0,625.0,0.5
809,1,0,1.0,1.0,0.0,1.0,0.0,0.0,False,70.0,50.0,85.0,False,False,False,False,False,15.0,False,False,False,False,False,False,False,False,65.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,1225.0,0.5
810,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,,70.0,70.0,False,False,True,False,False,45.0,False,False,False,False,True,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,0.5
811,1,0,1.0,1.0,0.0,1.0,0.0,0.0,False,60.0,60.0,15.0,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,25.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,225.0,0.5
812,1,1,0.0,0.0,,,0.0,0.0,False,60.0,60.0,85.0,False,False,False,False,False,,True,False,False,True,False,True,True,False,60.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.5
813,1,1,1.0,1.0,0.0,0.0,0.0,0.0,False,95.0,70.0,60.0,False,False,False,False,False,65.0,True,False,False,False,False,False,False,False,40.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,225.0,0.5
814,1,0,1.0,1.0,0.0,0.0,0.0,0.0,False,95.0,70.0,40.0,False,False,False,False,False,80.0,False,False,False,False,False,False,False,False,30.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,900.0,0.5
815,1,1,0.0,1.0,1.0,0.0,0.0,0.0,False,95.0,85.0,85.0,False,False,False,False,False,90.0,False,False,False,False,False,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,1600.0,0.5
816,1,1,0.0,1.0,1.0,0.0,0.0,0.0,False,95.0,60.0,95.0,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,65.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2025.0,100.0,0.5
817,1,0,0.0,1.0,1.0,0.0,0.0,0.0,False,95.0,50.0,70.0,False,False,False,False,False,85.0,False,False,False,False,False,True,False,False,55.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,1225.0,0.5
818,1,0,1.0,1.0,0.0,1.0,0.0,0.0,False,60.0,70.0,40.0,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,30.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,225.0,0.5
819,1,0,1.0,1.0,0.0,1.0,0.0,0.0,False,70.0,40.0,85.0,True,False,False,False,False,30.0,False,False,False,False,False,False,False,False,70.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,400.0,0.5
820,1,0,1.0,1.0,1.0,1.0,0.0,0.0,False,85.0,,,False,False,False,False,False,65.0,False,False,False,False,False,True,False,False,,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,225.0,0.5
821,0,0,0.0,1.0,1.0,0.0,0.0,1.0,False,95.0,50.0,50.0,False,False,False,False,False,70.0,False,False,False,False,False,False,True,False,45.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,400.0,0.5
822,1,0,0.0,1.0,1.0,0.0,0.0,0.0,False,60.0,40.0,50.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,50.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,400.0,0.5
823,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,75.0,30.0,70.0,False,False,False,False,False,5.0,False,False,False,False,False,False,False,False,65.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,625.0,2025.0,0.5
824,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,50.0,50.0,60.0,False,False,False,False,False,5.0,False,False,False,False,False,False,False,False,50.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2025.0,0.5
825,0,1,1.0,1.0,1.0,0.0,0.0,0.0,False,60.0,50.0,15.0,False,False,False,False,False,90.0,False,False,False,False,False,False,False,False,30.0,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1600.0,0.5
826,1,0,0.0,1.0,0.0,0.0,0.0,0.0,False,85.0,50.0,50.0,False,False,False,False,False,90.0,False,False,False,False,False,True,False,True,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,1600.0,0.5
827,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,70.0,40.0,85.0,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,70.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,225.0,0.5
828,0,0,1.0,1.0,1.0,0.0,0.0,1.0,False,50.0,60.0,50.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,40.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5
829,0,0,1.0,1.0,1.0,0.0,0.0,0.0,False,85.0,85.0,40.0,False,False,False,False,False,90.0,False,False,False,False,False,False,False,False,25.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,1600.0,0.5
830,0,0,1.0,1.0,1.0,1.0,0.0,0.0,False,85.0,70.0,70.0,False,False,False,False,False,30.0,False,False,False,False,False,True,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,400.0,0.5
831,0,0,1.0,0.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,50.0,False,False,False,False,True,True,False,True,45.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
832,1,0,1.0,1.0,0.0,0.0,0.0,0.0,False,70.0,40.0,70.0,False,False,False,False,False,30.0,True,False,False,False,False,False,False,False,60.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,400.0,400.0,0.5
833,0,1,1.0,1.0,1.0,1.0,0.0,1.0,False,50.0,70.0,30.0,False,False,False,False,False,90.0,False,False,False,False,False,False,False,False,25.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.5
834,0,0,0.0,1.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,40.0,True,False,False,False,True,True,False,True,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.5
835,1,0,1.0,1.0,0.0,0.0,0.0,0.0,False,70.0,50.0,85.0,False,False,False,False,False,25.0,False,False,False,False,False,True,False,False,65.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,625.0,0.5
836,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,70.0,50.0,50.0,False,False,False,False,False,25.0,False,False,False,False,False,True,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,625.0,0.5
837,0,0,1.0,1.0,0.0,0.0,0.0,1.0,False,50.0,15.0,50.0,False,False,False,False,False,15.0,False,False,False,False,False,False,True,False,65.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0,0.5
838,1,1,1.0,1.0,1.0,0.0,0.0,1.0,False,95.0,95.0,85.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,40.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,0.0,1.5
839,0,0,1.0,1.0,1.0,0.0,0.0,0.0,False,60.0,60.0,50.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,40.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,400.0,0.5
840,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,95.0,85.0,85.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2025.0,100.0,0.5
841,1,1,0.0,1.0,0.0,0.0,0.0,0.0,False,50.0,60.0,40.0,False,False,False,False,False,85.0,False,False,False,False,False,False,False,False,35.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0,0.5
842,0,1,1.0,1.0,1.0,1.0,0.0,1.0,False,85.0,70.0,60.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,40.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,0.5
843,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,85.0,85.0,60.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,35.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,400.0,0.5
844,0,0,1.0,1.0,0.0,1.0,1.0,0.0,False,60.0,15.0,95.0,False,False,False,False,False,5.0,False,False,False,False,True,False,False,False,90.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,2025.0,0.5
845,1,1,0.0,1.0,0.0,0.0,0.0,0.0,False,85.0,70.0,70.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,0.0,0.5
846,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,70.0,60.0,85.0,False,False,False,False,False,5.0,False,False,False,False,False,False,False,False,60.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,2025.0,0.5
847,0,0,1.0,1.0,1.0,1.0,0.0,0.0,False,95.0,70.0,30.0,False,False,False,False,False,90.0,False,False,False,False,False,False,False,False,25.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,1600.0,0.5
848,1,1,1.0,1.0,0.0,1.0,0.0,0.0,False,85.0,-0.0,85.0,False,False,False,False,False,5.0,False,False,False,False,False,False,False,False,90.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,2025.0,0.5
849,1,0,0.0,1.0,1.0,0.0,0.0,0.0,False,85.0,85.0,85.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,100.0,0.5
850,0,0,0.0,1.0,1.0,0.0,0.0,0.0,False,95.0,95.0,60.0,False,False,False,False,False,75.0,False,False,False,False,False,False,False,False,30.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,625.0,0.5
851,1,1,1.0,1.0,0.0,1.0,0.0,0.0,False,85.0,70.0,85.0,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,55.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,400.0,0.5
852,1,0,0.0,0.0,1.0,0.0,0.0,0.0,False,50.0,50.0,40.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,40.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
853,1,0,1.0,1.0,1.0,1.0,0.0,1.0,False,85.0,95.0,70.0,False,False,False,False,False,80.0,False,False,False,False,False,False,False,False,35.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,900.0,0.5
854,1,1,1.0,1.0,1.0,0.0,0.0,0.0,False,95.0,,,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,400.0,0.5
855,1,0,0.0,1.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,,True,False,False,False,True,True,True,True,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5
